,variable,instances,pos_instances,neg_instances,percent_fraud
4195,performancecoachtraining,1,0.0,1.0,0.0
4196,ayadistribution,1,0.0,1.0,0.0
4197,booknetcanada,1,0.0,1.0,0.0
4198,danielnyc,2,0.0,2.0,0.0
4199,uvu,1,0.0,1.0,0.0
4200,naiop-wi,1,0.0,1.0,0.0
4201,sunyopt,1,0.0,1.0,0.0
4202,photographer,1,1.0,0.0,100.0
4203,investmentsense,2,0.0,2.0,0.0
4204,scgcsa,1,0.0,1.0,0.0
4205,businessinbrighton,1,0.0,1.0,0.0
4206,definitioneventsolutions,1,0.0,1.0,0.0
4207,idma,2,0.0,2.0,0.0
4208,frankas,1,0.0,1.0,0.0
4209,bgpride,1,0.0,1.0,0.0
4210,nsbar,1,0.0,1.0,0.0
4211,fashionweeknola,1,0.0,1.0,0.0
4212,focusorganization,2,0.0,2.0,0.0
4213,greenbreakfastclub,4,0.0,4.0,0.0
4214,womenshealthyenvironments,1,0.0,1.0,0.0
4215,aarepdc,1,0.0,1.0,0.0
4216,avance-elpaso,1,0.0,1.0,0.0
4217,atlanta,1,0.0,1.0,0.0
4218,championshipsystems,2,0.0,2.0,0.0
4219,igigwellness,1,0.0,1.0,0.0
4220,loweryspeaks,1,0.0,1.0,0.0
4221,businesseventsolutions,1,0.0,1.0,0.0
4222,uso-nc,1,0.0,1.0,0.0
4223,aubusinessclub,1,0.0,1.0,0.0
4224,thechildrenshomecinti,1,0.0,1.0,0.0
4225,beslasalle,1,0.0,1.0,0.0
4226,indiememphis,3,0.0,3.0,0.0
4227,cinemafalls,3,0.0,3.0,0.0
4228,radanllc,1,0.0,1.0,0.0
4229,keller-ferguson,1,0.0,1.0,0.0
4230,chefchicago,2,0.0,2.0,0.0
4231,cancerwa,1,0.0,1.0,0.0
4232,crosstown-media,1,0.0,1.0,0.0
4233,lakeviewchamber,3,0.0,3.0,0.0
4234,sae,1,0.0,1.0,0.0
4235,basim,1,0.0,1.0,0.0
4236,good-lifegourmet,1,0.0,1.0,0.0
4237,outliers,1,0.0,1.0,0.0
4238,cleantechinvestor,2,0.0,2.0,0.0
4239,strongfitcanada,1,0.0,1.0,0.0
4240,ssinvest,2,0.0,2.0,0.0
4241,sportslinkus,2,0.0,2.0,0.0
4242,thegenevapush,1,0.0,1.0,0.0
4243,salisbury,1,0.0,1.0,0.0
4244,narrabeenmassage,1,0.0,1.0,0.0
4245,travelport,1,0.0,1.0,0.0
4246,kulikulibar,1,0.0,1.0,0.0
4247,barnsdall,2,0.0,2.0,0.0
4248,getheatre,1,0.0,1.0,0.0
4249,machineproject,1,0.0,1.0,0.0
4250,thelanghornes,1,0.0,1.0,0.0
4251,nude-in-nature,1,0.0,1.0,0.0
4252,meridianpint,1,0.0,1.0,0.0
4253,austinrelocationcouncil,1,0.0,1.0,0.0
4254,soinwt,1,0.0,1.0,0.0
4255,swissbeautygroup,1,0.0,1.0,0.0
4256,stcloud,1,0.0,1.0,0.0
4257,oranjegroup,1,0.0,1.0,0.0
4258,apldca,1,0.0,1.0,0.0
4259,vibewire,1,0.0,1.0,0.0
4260,yourbimini,1,0.0,1.0,0.0
4261,matthewdelcarlo,1,0.0,1.0,0.0
4262,mudfactor,1,0.0,1.0,0.0
4263,hakafitness,1,0.0,1.0,0.0
4264,clarknexsen,1,0.0,1.0,0.0
4265,thefamily,1,0.0,1.0,0.0
4266,laredolemurs,1,0.0,1.0,0.0
4267,sausalitoartfestival,1,0.0,1.0,0.0
4268,sammutimer,1,0.0,1.0,0.0
4269,karengross,1,0.0,1.0,0.0
4270,laraferroni,1,0.0,1.0,0.0
4271,christmanco,1,0.0,1.0,0.0
4272,gaudreauinc,1,0.0,1.0,0.0
4273,samiari,1,0.0,1.0,0.0
4274,scenemarketinggroup,1,0.0,1.0,0.0
4275,dragondynamics,1,0.0,1.0,0.0
4276,womenenjoyingbeer,1,0.0,1.0,0.0
4277,arcadia,1,0.0,1.0,0.0
4278,dcfilminstitute,1,0.0,1.0,0.0
4279,joemagnetico,1,0.0,1.0,0.0
4280,gothictheatre,1,0.0,1.0,0.0
4281,ardyss,1,0.0,1.0,0.0
4282,justinklump,1,0.0,1.0,0.0
4283,iwell,2,0.0,2.0,0.0
4284,greycupbreakfast,1,0.0,1.0,0.0
4285,826national,1,0.0,1.0,0.0
4286,oneworldonechutney,1,0.0,1.0,0.0
4287,franklinslab,1,0.0,1.0,0.0
4288,socialmediastudio,1,0.0,1.0,0.0
4289,thepinkbride,1,0.0,1.0,0.0
4290,lovetheneighbor,1,0.0,1.0,0.0
4291,theleanway,1,0.0,1.0,0.0
4292,la-allstars,1,0.0,1.0,0.0
4293,ybi,1,0.0,1.0,0.0
4294,thebeautyandbodyexpo,1,0.0,1.0,0.0
4295,commongoodvt,1,0.0,1.0,0.0
4296,heritagevancouver,2,0.0,2.0,0.0
4297,dsj,1,0.0,1.0,0.0
4298,living-arts-college,1,0.0,1.0,0.0
4299,northridgeumc,1,0.0,1.0,0.0
4300,ituptown,1,0.0,1.0,0.0
4301,chicagoreddressparty,3,0.0,3.0,0.0
4302,jamesriverfilm,1,0.0,1.0,0.0
4303,missrepresentation,3,0.0,3.0,0.0
4304,familia-unida,1,0.0,1.0,0.0
4305,benneumann,1,0.0,1.0,0.0
4306,ttuhsc,1,0.0,1.0,0.0
4307,palmerfinancialassociates,1,0.0,1.0,0.0
4308,ixia-info,1,0.0,1.0,0.0
4309,nh-icc,1,0.0,1.0,0.0
4310,mcsweeneys,1,0.0,1.0,0.0
4311,nzcsi,1,0.0,1.0,0.0
4312,cfmiami,1,0.0,1.0,0.0
4313,behearnowstudios,1,0.0,1.0,0.0
4314,usa,3,3.0,0.0,100.0
4315,lovestrucksocialevents,1,0.0,1.0,0.0
4316,bangthetable,1,0.0,1.0,0.0
4317,kinnearconsulting,1,0.0,1.0,0.0
4318,ccfcquebec,2,0.0,2.0,0.0
4319,thenutritionmom,1,0.0,1.0,0.0
4320,cscontario,1,0.0,1.0,0.0
4321,community-concepts,1,0.0,1.0,0.0
4322,hvi,1,0.0,1.0,0.0
4323,tekdoginc,1,0.0,1.0,0.0
4324,gsal,1,0.0,1.0,0.0
4325,state,1,0.0,1.0,0.0
4326,prettymuddy,1,0.0,1.0,0.0
4327,nzycweb,1,0.0,1.0,0.0
4328,vaiarchitects,1,0.0,1.0,0.0
4329,livability,1,0.0,1.0,0.0
4330,stjohnvianney,1,0.0,1.0,0.0
4331,tjmartell,1,0.0,1.0,0.0
4332,renoriver,1,0.0,1.0,0.0
4333,kaliberevents,1,0.0,1.0,0.0
4334,baroqueartists,1,0.0,1.0,0.0
4335,gbcommunitychurch,2,0.0,2.0,0.0
4336,businesswire,1,0.0,1.0,0.0
4337,d300,1,0.0,1.0,0.0
4338,eqandequine,1,0.0,1.0,0.0
4339,efm-network,1,0.0,1.0,0.0
4340,fellowshipjonesboro,1,0.0,1.0,0.0
4341,ajmichaelides,1,0.0,1.0,0.0
4342,agorabora,1,0.0,1.0,0.0
4343,conceptvenues,1,0.0,1.0,0.0
4344,climbboulders,1,0.0,1.0,0.0
4345,outoftheblue,3,0.0,3.0,0.0
4346,redgumcommunications,1,0.0,1.0,0.0
4347,n-joyeventsbr,2,0.0,2.0,0.0
4348,berlinfilmsociety,1,0.0,1.0,0.0
4349,tyndale,2,0.0,2.0,0.0
4350,bravenewworkshop,1,0.0,1.0,0.0
4351,womeninmediabr,1,0.0,1.0,0.0
4352,traceysavage,2,0.0,2.0,0.0
4353,cochrane,4,0.0,4.0,0.0
4354,westminsterbc,1,0.0,1.0,0.0
4355,amasouthflorida,1,0.0,1.0,0.0
4356,cwb,3,0.0,3.0,0.0
4357,ccfcto,1,0.0,1.0,0.0
4358,majesticmedia,1,0.0,1.0,0.0
4359,ccivs,1,0.0,1.0,0.0
4360,chicagobooth,1,0.0,1.0,0.0
4361,harvestplainfield,1,0.0,1.0,0.0
4362,pobox,1,0.0,1.0,0.0
4363,baltomeansbiz,1,0.0,1.0,0.0
4364,calgaryitpro,1,0.0,1.0,0.0
4365,hopeccf,1,0.0,1.0,0.0
4366,sta-cpas,1,0.0,1.0,0.0
4367,sapphiresummit,1,0.0,1.0,0.0
4368,indyama,2,0.0,2.0,0.0
4369,stlucieco,1,0.0,1.0,0.0
4370,ukiahcoop,2,0.0,2.0,0.0
4371,nyp,1,0.0,1.0,0.0
4372,tac4solutions,1,0.0,1.0,0.0
4373,6to6motor,1,0.0,1.0,0.0
4374,linkedquebec,1,0.0,1.0,0.0
4375,ttma,2,0.0,2.0,0.0
4376,stvincent,1,0.0,1.0,0.0
4377,gasparillafilmfestival,1,0.0,1.0,0.0
4378,capresources,1,0.0,1.0,0.0
4379,theschooloflife,2,0.0,2.0,0.0
4380,desotogunrange,2,0.0,2.0,0.0
4381,bevmo,2,0.0,2.0,0.0
4382,unitedwaymc,1,0.0,1.0,0.0
4383,torchplatforms,1,0.0,1.0,0.0
4384,step,1,0.0,1.0,0.0
4385,goals2breached,1,0.0,1.0,0.0
4386,alicesstudio,1,0.0,1.0,0.0
4387,motusdance,1,0.0,1.0,0.0
4388,dalecarnegie,1,0.0,1.0,0.0
4389,ikoninformatix,1,0.0,1.0,0.0
4390,aidswindsor,1,0.0,1.0,0.0
4391,asceoc,2,0.0,2.0,0.0
4392,positivelychanged,1,0.0,1.0,0.0
4393,weaverfoundation,1,0.0,1.0,0.0
4394,gctm,1,0.0,1.0,0.0
4395,historiccolumbia,1,0.0,1.0,0.0
4396,irtpa,1,0.0,1.0,0.0
4397,soamazing,1,0.0,1.0,0.0
4398,interstatehotels,1,0.0,1.0,0.0
4399,wested,1,0.0,1.0,0.0
4400,opendynamics,1,0.0,1.0,0.0
4401,agilenorthwest,1,0.0,1.0,0.0
4402,peggohodes,1,0.0,1.0,0.0
4403,gemsupply,1,0.0,1.0,0.0
4404,tilenkranjc,1,0.0,1.0,0.0
4405,millratsbasketball,2,0.0,2.0,0.0
4406,bayareacc,1,0.0,1.0,0.0
4407,utexas,1,0.0,1.0,0.0
4408,cabusinesscouncil,1,0.0,1.0,0.0
4409,owlishcommunications,1,0.0,1.0,0.0
4410,mhrufc,1,0.0,1.0,0.0
4411,oneia,1,0.0,1.0,0.0
4412,clear-village,1,0.0,1.0,0.0
4413,craftbeermarket,1,0.0,1.0,0.0
4414,suremovelettings,1,0.0,1.0,0.0
4415,daringfireball,1,0.0,1.0,0.0
4416,shanahealthcoach,1,0.0,1.0,0.0
4417,temis,1,0.0,1.0,0.0
4418,citycongregation,1,0.0,1.0,0.0
4419,conservatives,1,0.0,1.0,0.0
4420,blissfulcleveland,1,0.0,1.0,0.0
4421,olivavineyards,1,0.0,1.0,0.0
4422,gregorywhitepr,1,0.0,1.0,0.0
4423,epsomconservatives,1,0.0,1.0,0.0
4424,apanational,1,0.0,1.0,0.0
4425,seahawkssoundersfc,3,0.0,3.0,0.0
4426,popula,1,0.0,1.0,0.0
4427,pas,1,0.0,1.0,0.0
4428,trottbrook,1,0.0,1.0,0.0
4429,medinahchristian,1,0.0,1.0,0.0
4430,citizengeneration,2,0.0,2.0,0.0
4431,dickblick,1,0.0,1.0,0.0
4432,sektioneins,1,0.0,1.0,0.0
4433,fizzicseducation,1,0.0,1.0,0.0
4434,bidwrite,1,0.0,1.0,0.0
4435,hvoice,1,0.0,1.0,0.0
4436,towndoor,1,0.0,1.0,0.0
4437,adelaidecentralmarket,2,0.0,2.0,0.0
4438,highlandtapdenver,1,0.0,1.0,0.0
4439,sensoria,1,0.0,1.0,0.0
4440,ewhitneyevents,1,0.0,1.0,0.0
4441,speakingspirit,1,0.0,1.0,0.0
4442,uky,1,0.0,1.0,0.0
4443,thecelebrationcenter,1,0.0,1.0,0.0
4444,scrumcrazy,1,0.0,1.0,0.0
4445,clothmode,3,3.0,0.0,100.0
4446,azcorsair,1,0.0,1.0,0.0
4447,flyintothehoop,1,0.0,1.0,0.0
4448,wjscanada,3,0.0,3.0,0.0
4449,sparkprogram,1,0.0,1.0,0.0
4450,addaclevenger,1,0.0,1.0,0.0
4451,asqprinceton,1,0.0,1.0,0.0
4452,envieventplanning,1,0.0,1.0,0.0
4453,mnmlife,1,0.0,1.0,0.0
4454,faithworks,1,0.0,1.0,0.0
4455,hopecorby,1,0.0,1.0,0.0
4456,georgiaea,1,0.0,1.0,0.0
4457,kenestridge,1,0.0,1.0,0.0
4458,myp3r,1,0.0,1.0,0.0
4459,progressonline,1,0.0,1.0,0.0
4460,thepaavos,1,0.0,1.0,0.0
4461,dreamgroup,1,0.0,1.0,0.0
4462,keizai,1,0.0,1.0,0.0
4463,sharpinquiry,1,0.0,1.0,0.0
4464,stratagem-ni,1,0.0,1.0,0.0
4465,ovations,1,0.0,1.0,0.0
4466,boomtownig,1,0.0,1.0,0.0
4467,autots,2,0.0,2.0,0.0
4468,pflarts,1,0.0,1.0,0.0
4469,divatise,1,0.0,1.0,0.0
4470,lisadevlin,1,0.0,1.0,0.0
4471,jlbk,1,0.0,1.0,0.0
4472,youraccesscard,1,0.0,1.0,0.0
4473,angelnews,1,0.0,1.0,0.0
4474,phoenixclubofnashville,1,0.0,1.0,0.0
4475,constructbestpracticeyh,1,0.0,1.0,0.0
4476,odu,1,0.0,1.0,0.0
4477,ugandanconventionuk,1,0.0,1.0,0.0
4478,sbsnap,1,0.0,1.0,0.0
4479,azlta,1,0.0,1.0,0.0
4480,brieftouch,1,0.0,1.0,0.0
4481,independent-events,1,0.0,1.0,0.0
4482,be-ne,1,0.0,1.0,0.0
4483,boomtownroi,1,0.0,1.0,0.0
4484,ghy,1,0.0,1.0,0.0
4485,igolu,2,0.0,2.0,0.0
4486,captivateuk,1,0.0,1.0,0.0
4487,intrigueme,1,0.0,1.0,0.0
4488,bethechampion,1,0.0,1.0,0.0
4489,kingestate,2,0.0,2.0,0.0
4490,skystone,2,0.0,2.0,0.0
4491,hypefestation,1,0.0,1.0,0.0
4492,ontariomcp,1,0.0,1.0,0.0
4493,vinylvaudeville,1,0.0,1.0,0.0
4494,gatewayhouseofpeace,1,0.0,1.0,0.0
4495,events,1,0.0,1.0,0.0
4496,houskaautomotive,1,0.0,1.0,0.0
4497,leadershipmemphis,1,0.0,1.0,0.0
4498,casn,1,0.0,1.0,0.0
4499,sps,1,0.0,1.0,0.0
4500,zhangsah,1,0.0,1.0,0.0
4501,nffty,1,0.0,1.0,0.0
4502,saucysocialmedia,1,0.0,1.0,0.0
4503,handtohandcontact,1,0.0,1.0,0.0
4504,gomedia,1,0.0,1.0,0.0
4505,kscadvpr,1,0.0,1.0,0.0
4506,starfirecouncil,1,0.0,1.0,0.0
4507,pacbell,2,0.0,2.0,0.0
4508,losangeles,1,0.0,1.0,0.0
4509,gadventures,2,0.0,2.0,0.0
4510,gfnet,1,0.0,1.0,0.0
4511,naturedesigns,1,0.0,1.0,0.0
4512,jedox,2,0.0,2.0,0.0
4513,northtexasnegotiations,1,0.0,1.0,0.0
4514,complispace,1,0.0,1.0,0.0
4515,redclaysoulnola,1,0.0,1.0,0.0
4516,lluplasticsurgery,1,0.0,1.0,0.0
4517,shhs,1,0.0,1.0,0.0
4518,centurylink,1,0.0,1.0,0.0
4519,memoireracines,1,0.0,1.0,0.0
4520,intrepidusgroup,1,0.0,1.0,0.0
4521,edtechcube,2,0.0,2.0,0.0
4522,pmdl,1,0.0,1.0,0.0
4523,gnostem,1,0.0,1.0,0.0
4524,cattletoday,1,0.0,1.0,0.0
4525,livingi2i,1,0.0,1.0,0.0
4526,iconexion,1,0.0,1.0,0.0
4527,underbellylive,1,0.0,1.0,0.0
4528,beerandsoul,1,0.0,1.0,0.0
4529,safeinhunterdon,2,0.0,2.0,0.0
4530,cyberservices,1,1.0,0.0,100.0
4531,hemophilia,1,0.0,1.0,0.0
4532,onfe-rope,1,0.0,1.0,0.0
4533,kbzaverigroup,1,1.0,0.0,100.0
4534,ittybittystudio,1,0.0,1.0,0.0
4535,crenyc,1,0.0,1.0,0.0
4536,locobc,1,0.0,1.0,0.0
4537,repaf,1,0.0,1.0,0.0
4538,bostoncocktailsummit,2,0.0,2.0,0.0
4539,snet,1,0.0,1.0,0.0
4540,boldtrailers,2,0.0,2.0,0.0
4541,rushmore,1,0.0,1.0,0.0
4542,familiestogetherinc,1,0.0,1.0,0.0
4543,cmabc,1,0.0,1.0,0.0
4544,gphsf,1,0.0,1.0,0.0
4545,irishinbritain,1,0.0,1.0,0.0
4546,pba,1,0.0,1.0,0.0
4547,edinburghcentre,1,0.0,1.0,0.0
4548,marylandwine,1,0.0,1.0,0.0
4549,ocaws,3,0.0,3.0,0.0
4550,typp,1,0.0,1.0,0.0
4551,mwmca,1,0.0,1.0,0.0
4552,bravoportland,1,0.0,1.0,0.0
4553,calvarychristian,1,0.0,1.0,0.0
4554,funnybone,1,0.0,1.0,0.0
4555,adi,1,0.0,1.0,0.0
4556,ipi,1,0.0,1.0,0.0
4557,nhiaa,1,0.0,1.0,0.0
4558,justfood,2,0.0,2.0,0.0
4559,nkbaprairies,1,0.0,1.0,0.0
4560,simplicity-organizers,1,0.0,1.0,0.0
4561,thevantagepoint,1,0.0,1.0,0.0
4562,feverparties,1,0.0,1.0,0.0
4563,lovespring,1,0.0,1.0,0.0
4564,matblack,1,0.0,1.0,0.0
4565,woodsrogers,1,0.0,1.0,0.0
4566,cbia,2,0.0,2.0,0.0
4567,roh,1,0.0,1.0,0.0
4568,swvagaming,1,0.0,1.0,0.0
4569,entrprse,1,0.0,1.0,0.0
4570,harrington,1,0.0,1.0,0.0
4571,manchestermusictours,1,0.0,1.0,0.0
4572,lmievents,1,0.0,1.0,0.0
4573,qedj,1,0.0,1.0,0.0
4574,scandinavianschool,1,0.0,1.0,0.0
4575,hce-socal,2,0.0,2.0,0.0
4576,sunnyvalesingers,1,0.0,1.0,0.0
4577,berkshirefilm,1,0.0,1.0,0.0
4578,gsmltd,1,0.0,1.0,0.0
4579,techactivist,1,0.0,1.0,0.0
4580,hereafterevents,1,0.0,1.0,0.0
4581,the-rendez-vous,1,0.0,1.0,0.0
4582,luckybomb,1,0.0,1.0,0.0
4583,umaryland,2,0.0,2.0,0.0
4584,festidrag,1,0.0,1.0,0.0
4585,centralsquarecambridge,1,0.0,1.0,0.0
4586,thegalleryedmonton,1,0.0,1.0,0.0
4587,openarmsproject,1,0.0,1.0,0.0
4588,buenosairescafe,1,0.0,1.0,0.0
4589,syntaxtechnical,1,0.0,1.0,0.0
4590,premiumparking,1,0.0,1.0,0.0
4591,charleschocolates,2,0.0,2.0,0.0
4592,lester-memorial,1,0.0,1.0,0.0
4593,iamdtech,1,0.0,1.0,0.0
4594,melbourne-boston,1,0.0,1.0,0.0
4595,infuziontulsa,1,0.0,1.0,0.0
4596,nightsociety,1,0.0,1.0,0.0
4597,trails,1,0.0,1.0,0.0
4598,odysseycf,1,0.0,1.0,0.0
4599,lbi,1,0.0,1.0,0.0
4600,immaculata,1,0.0,1.0,0.0
4601,acai-tonic,1,0.0,1.0,0.0
4602,ourhouse-grief,1,0.0,1.0,0.0
4603,mivf,1,0.0,1.0,0.0
4604,smallcharities,1,0.0,1.0,0.0
4605,pure360,1,0.0,1.0,0.0
4606,missionrockresort,1,0.0,1.0,0.0
4607,plentyunderfoot,1,0.0,1.0,0.0
4608,vancouverpride,1,0.0,1.0,0.0
4609,hypepotamus,1,0.0,1.0,0.0
4610,halobiz,1,0.0,1.0,0.0
4611,cischarleston,1,0.0,1.0,0.0
4612,hackermoms,1,0.0,1.0,0.0
4613,lrcs,1,0.0,1.0,0.0
4614,monkeyadvert,2,2.0,0.0,100.0
4615,enterthepowderroom,1,0.0,1.0,0.0
4616,canada,2,0.0,2.0,0.0
4617,lamont,1,0.0,1.0,0.0
4618,shorefellowship,1,0.0,1.0,0.0
4619,smooth-operators,1,0.0,1.0,0.0
4620,care4castlemans,1,0.0,1.0,0.0
4621,vienocturne,1,0.0,1.0,0.0
4622,bell,1,0.0,1.0,0.0
4623,friendsoffishcreek,1,0.0,1.0,0.0
4624,catalyst-network,1,0.0,1.0,0.0
4625,heavenmedia,1,0.0,1.0,0.0
4626,socalteencoalition,1,0.0,1.0,0.0
4627,broodjesandbier,1,0.0,1.0,0.0
4628,lincolnlighthouse,1,0.0,1.0,0.0
4629,abihub,1,0.0,1.0,0.0
4630,cassart,3,0.0,3.0,0.0
4631,boisset,1,0.0,1.0,0.0
4632,mondialusa,1,0.0,1.0,0.0
4633,ursinus,1,0.0,1.0,0.0
4634,rolcc,1,0.0,1.0,0.0
4635,alpinecanada,1,0.0,1.0,0.0
4636,bchg,1,0.0,1.0,0.0
4637,sustainabledesigners,1,0.0,1.0,0.0
4638,iabc,2,0.0,2.0,0.0
4639,eastern,1,0.0,1.0,0.0
4640,emergingchefs,1,0.0,1.0,0.0
4641,israelileadership,1,0.0,1.0,0.0
4642,insuranceadjustersinc,1,1.0,0.0,100.0
4643,cooperatives-nw,1,0.0,1.0,0.0
4644,nextcustomer,1,0.0,1.0,0.0
4645,bbuds,1,0.0,1.0,0.0
4646,filliben,1,0.0,1.0,0.0
4647,5linx,1,0.0,1.0,0.0
4648,businessonpoint,1,0.0,1.0,0.0
4649,ltggoldrock,1,0.0,1.0,0.0
4650,bruisedfruitpromotions,1,0.0,1.0,0.0
4651,finnighan,1,0.0,1.0,0.0
4652,sas,1,0.0,1.0,0.0
4653,pinfob,1,0.0,1.0,0.0
4654,mybestbirth,1,0.0,1.0,0.0
4655,nekonation,2,0.0,2.0,0.0
4656,pier39,1,0.0,1.0,0.0
4657,cardinalortho,2,0.0,2.0,0.0
4658,aitplv,1,0.0,1.0,0.0
4659,takeoutintervention,1,0.0,1.0,0.0
4660,terason,1,0.0,1.0,0.0
4661,gratitudefund,1,0.0,1.0,0.0
4662,allbusinesssocieties,1,0.0,1.0,0.0
4663,changethatmatters,1,0.0,1.0,0.0
4664,cariboubaby,1,0.0,1.0,0.0
4665,brushycreek,3,0.0,3.0,0.0
4666,firstportfolio,1,0.0,1.0,0.0
4667,delightfulpastries,1,0.0,1.0,0.0
4668,mitenterpriseforum,1,0.0,1.0,0.0
4669,eehub,1,0.0,1.0,0.0
4670,urbanperform,1,0.0,1.0,0.0
4671,cuc,1,0.0,1.0,0.0
4672,ihavewings,1,0.0,1.0,0.0
4673,culinariasa,1,0.0,1.0,0.0
4674,calhist,1,0.0,1.0,0.0
4675,beyondthedeal,1,0.0,1.0,0.0
4676,orangevalefoodbank,1,0.0,1.0,0.0
4677,speakforanimals,1,0.0,1.0,0.0
4678,punkaboo,1,0.0,1.0,0.0
4679,onthesquareproductions,1,0.0,1.0,0.0
4680,houstoncpr,1,0.0,1.0,0.0
4681,grandriver,2,0.0,2.0,0.0
4682,oia,1,0.0,1.0,0.0
4683,pinkcocoa,2,0.0,2.0,0.0
4684,socialwebacademy,1,0.0,1.0,0.0
4685,thetreasury,1,0.0,1.0,0.0
4686,councilofcommunityservices,1,0.0,1.0,0.0
4687,projecthopesc,1,0.0,1.0,0.0
4688,uwbg,1,0.0,1.0,0.0
4689,nssd112,1,0.0,1.0,0.0
4690,theresearchmafia,1,0.0,1.0,0.0
4691,methowmusicfestival,1,0.0,1.0,0.0
4692,opencanada,1,0.0,1.0,0.0
4693,126,2,2.0,0.0,100.0
4694,rcbpoloclub,1,0.0,1.0,0.0
4695,theadventurists,1,0.0,1.0,0.0
4696,baynetlibs,1,0.0,1.0,0.0
4697,whoja,1,0.0,1.0,0.0
4698,comedygo,2,0.0,2.0,0.0
4699,aswa-sf,2,0.0,2.0,0.0
4700,ifellowship,1,0.0,1.0,0.0
4701,meadowsinthemountains,1,0.0,1.0,0.0
4702,bestofguildford,1,0.0,1.0,0.0
4703,archomaha,1,0.0,1.0,0.0
4704,openutrition,1,0.0,1.0,0.0
4705,poolechamber,2,0.0,2.0,0.0
4706,philapcca,1,0.0,1.0,0.0
4707,cfma,1,0.0,1.0,0.0
4708,joshnorris,1,0.0,1.0,0.0
4709,threemarketeers,1,0.0,1.0,0.0
4710,physistraining,1,0.0,1.0,0.0
4711,paiff,2,0.0,2.0,0.0
4712,ss48,1,0.0,1.0,0.0
4713,pssaw,1,0.0,1.0,0.0
4714,graciaworkcenter,1,0.0,1.0,0.0
4715,cfmco,1,0.0,1.0,0.0
4716,globallearningpartners,1,0.0,1.0,0.0
4717,reddoor,1,0.0,1.0,0.0
4718,tanoakili,1,0.0,1.0,0.0
4719,freedommarketingcoach,1,0.0,1.0,0.0
4720,miamishortfilmfestival,1,0.0,1.0,0.0
4721,thesocialadviser,1,0.0,1.0,0.0
4722,onepersonaltraining,1,0.0,1.0,0.0
4723,mdpsych,1,0.0,1.0,0.0
4724,thegilmoregirl,1,0.0,1.0,0.0
4725,6one7productions,1,0.0,1.0,0.0
4726,hortonworks,1,0.0,1.0,0.0
4727,ucla,1,0.0,1.0,0.0
4728,turningtechnologies,1,0.0,1.0,0.0
4729,ewb-osu,1,0.0,1.0,0.0
4730,hallinanparties,1,0.0,1.0,0.0
4731,primforsheriff,1,0.0,1.0,0.0
4732,findspark,1,0.0,1.0,0.0
4733,opismail,1,0.0,1.0,0.0
4734,risxcel,1,0.0,1.0,0.0
4735,compassroseconsulting,1,0.0,1.0,0.0
4736,mssociety,1,0.0,1.0,0.0
4737,capitalcityshowcase,1,0.0,1.0,0.0
4738,yullis,1,0.0,1.0,0.0
4739,jumpoff,1,0.0,1.0,0.0
4740,aigacharlotte,1,0.0,1.0,0.0
4741,videokidbrooklyn,1,0.0,1.0,0.0
4742,eastlink,1,0.0,1.0,0.0
4743,sierraclub,1,0.0,1.0,0.0
4744,wax-branded,2,0.0,2.0,0.0
4745,globallightproject,1,0.0,1.0,0.0
4746,enmodesolutions,1,0.0,1.0,0.0
4747,tinabeer,1,0.0,1.0,0.0
4748,upbeatdesign,1,0.0,1.0,0.0
4749,pettfranklin,1,0.0,1.0,0.0
4750,islamichelp,1,0.0,1.0,0.0
4751,shocco,1,0.0,1.0,0.0
4752,writersguild,1,0.0,1.0,0.0
4753,eaccnj,1,0.0,1.0,0.0
4754,discoverdanvilleca,1,0.0,1.0,0.0
4755,technosaurusevents,1,0.0,1.0,0.0
4756,theupc,1,0.0,1.0,0.0
4757,kingsfieldchurch,1,0.0,1.0,0.0
4758,clabbergirl,2,0.0,2.0,0.0
4759,workclubgoldcoast,1,0.0,1.0,0.0
4760,genspace,1,0.0,1.0,0.0
4761,fillmore,1,0.0,1.0,0.0
4762,smith,1,0.0,1.0,0.0
4763,angelcitypress,1,0.0,1.0,0.0
4764,hubcity,1,0.0,1.0,0.0
4765,psiu,1,0.0,1.0,0.0
4766,wecomedy,1,0.0,1.0,0.0
4767,tarrantsbdc,1,0.0,1.0,0.0
4768,pipetrades,1,0.0,1.0,0.0
4769,masalamommas,1,0.0,1.0,0.0
4770,cscc,1,0.0,1.0,0.0
4771,raft,1,0.0,1.0,0.0
4772,crunch,1,0.0,1.0,0.0
4773,riskcentric,1,0.0,1.0,0.0
4774,bangcreations,1,0.0,1.0,0.0
4775,theadcc,1,0.0,1.0,0.0
4776,bgcnr,1,0.0,1.0,0.0
4777,be-next,1,0.0,1.0,0.0
4778,iteachawards,1,0.0,1.0,0.0
4779,childrensinstitute,1,0.0,1.0,0.0
4780,mnba,1,0.0,1.0,0.0
4781,airdrie,1,0.0,1.0,0.0
4782,lightspace,1,0.0,1.0,0.0
4783,ulcc,1,0.0,1.0,0.0
4784,thesoftwaremill,1,0.0,1.0,0.0
4785,sustainablewr,1,0.0,1.0,0.0
4786,bachcollegiumsd,1,0.0,1.0,0.0
4787,cedia,1,0.0,1.0,0.0
4788,crucialconversations,1,0.0,1.0,0.0
4789,questwsfc,1,0.0,1.0,0.0
4790,charitypeople,1,0.0,1.0,0.0
4791,stc-techedit,1,0.0,1.0,0.0
